,FIELD_ID,DATE_COLLECT,UPPPER,LOWER,TOP_CM,Depth,UNIT,LOCATE_DESC,HORIZON,DATUM,LATITUDE,LONGITUDE,SAMPLE_SOURCE,As_ppm,As_ppm_AM,Cr_ppm,Cr_ppm_AM,Hg_ppm,Hg_ppm_AM,Ni_ppm,Ni_ppm_AM,Pb_ppm,Pb_ppm_AM
749,SLH1,7/15/03,0,NA,0,surface,in,NA,NA,WGS84,61.1379,-156.61842,tundra/alpine tundra,7.7,AA_HG_ST,41,AES_HF,0.06,AA_CV,20,AES_HF,11,AES_HF
750,SLG5,7/17/03,0,NA,0,surface,in,NA,NA,WGS84,61.68405,-156.75766,tundra/alpine tundra,49.2,AA_HG_ST,62,AES_HF,0.09,AA_CV,28,AES_HF,13,AES_HF
751,HCE2,7/22/03,0,NA,0,surface,in,NA,NA,WGS84,62.27065,-160.63113,tundra/alpine tundra,9.6,AA_HG_ST,35,AES_HF,0.07,AA_CV,29,AES_HF,8,AES_HF
752,SLB5AOV3X,7/20/03,0,NA,0,surface,in,Horn Mountains,NA,WGS84,61.77668,-158.64251,tundra/alpine tundra,22.3,AA_HG_ST,80,AES_HF,0.11,AA_CV,27,AES_HF,10,AES_HF
753,SLB1,7/19/03,0,NA,0,surface,in,Atsaksovluk Ck,NA,WGS84,61.5804,-158.53334,tundra/alpine tundra,15,AA_HG_ST,44,AES_HF,0.1,AA_CV,53,AES_HF,8,AES_HF
754,SLH6,7/17/03,0,NA,0,surface,in,NA,NA,WGS84,61.91306,-156.49373,tundra/alpine tundra,12.4,AA_HG_ST,43,AES_HF,0.03,AA_CV,44,AES_HF,5,AES_HF
755,03JF030,7/17/03,0,NA,0,surface,in,Holitna River,NA,WGS84,61.29904,-158.88133,tundra/alpine tundra,7.6,AA_HG_ST,29,AES_HF,0.09,AA_CV,40,AES_HF,5,AES_HF
756,HCF5,7/22/03,0,NA,0,surface,in,NA,NA,WGS84,62.76475,-160.22728,tundra/alpine tundra,144,AA_HG_ST,26,AES_HF,0.32,AA_CV,20,AES_HF,10,AES_HF
757,HCI4,7/20/03,0,NA,0,surface,in,NA,NA,WGS84,62.58621,-159.33153,tundra/alpine tundra,6.7,AA_HG_ST,37,AES_HF,0.06,AA_CV,26,AES_HF,10,AES_HF
758,SLB5,7/18/03,0,NA,0,surface,in,South of Horn Mtns.,NA,WGS84,61.66097,-158.36749,tundra/alpine tundra,41.4,AA_HG_ST,39,AES_HF,0.05,AA_CV,40,AES_HF,11,AES_HF
759,SLI5,7/15/03,0,NA,0,surface,in,VABM Lonely,NA,WGS84,61.74289,-156.24388,tundra/alpine tundra,20.4,AA_HG_ST,30,AES_HF,0.06,AA_CV,25,AES_HF,12,AES_HF
760,HCE5AOV1,7/22/03,0,NA,0,surface,in,Anvik River,NA,WGS84,62.71357,-160.58595,tundra/alpine tundra,7.9,AA_HG_ST,78,AES_HF,0.05,AA_CV,43,AES_HF,7,AES_HF
86,UGB5,8/3/01,0.3,1,0.762,surface,in,NA,NA,NA,57.81036,-157.45911,surface,5.6,AA_HG_ST,30,AES_HF,0.06,AA_CV,10,AES_HF,-4,AES_HF
953,07AK003A,8/12/07,1,6,1,surface,cm,NA,NA,WGS84,69.50711,-148.58621,tundra/alpine tundra,4,MS_HF,26,AES_HF,0.07,AA_CV,16.7,AES_HF,4.8,MS_HF
24,BIA2,7/31/01,0.5,5,1.27,surface,in,NA,NA,NA,60.29367,-164.74355,surface,12.2,AA_HG_ST,55,AES_HF,0.03,AA_CV,21,AES_HF,11,AES_HF
36,BIC6,7/29/01,0.5,2,1.27,surface,in,NA,NA,NA,60.8738,-164.12561,surface,6.9,AA_HG_ST,34,AES_HF,0.13,AA_CV,22,AES_HF,9,AES_HF
108,BEC2,8/4/01,0.5,1,1.27,surface,in,NA,NA,NA,60.28205,-161.14342,surface,5.6,AA_HG_ST,8,AES_HF,0.03,AA_CV,-3,AES_HF,8,AES_HF
185,BID6,7/29/01,0.5,3,1.27,surface,in,NA,NA,NA,60.87454,-163.86847,surface,11.8,AA_HG_ST,67,AES_HF,0.06,AA_CV,25,AES_HF,10,AES_HF
1017,75CB01,NA,2,15,2,surface,cm,NA,poorly defined,NA,64.85333,-147.8666,grassland/grazing land/cultivated land,NA,NA,NA,NA,NA,NA,NA,NA,22,ES_SQ
1018,75CB02,NA,2,15,2,surface,cm,NA,poorly defined,NA,64.85,-147.86667,grassland/grazing land/cultivated land,NA,NA,NA,NA,NA,NA,NA,NA,18,ES_SQ
1019,75CB03,NA,2,15,2,surface,cm,NA,poorly defined,NA,64.795,-147.95,grassland/grazing land/cultivated land,NA,NA,NA,NA,NA,NA,NA,NA,17,ES_SQ
1020,75CB04,NA,2,15,2,surface,cm,NA,poorly defined,NA,64.86667,-147.73333,grassland/grazing land/cultivated land,NA,NA,NA,NA,NA,NA,NA,NA,72,ES_SQ
1021,75CB05,NA,2,15,2,surface,cm,NA,poorly defined,NA,64.86667,-147.76667,grassland/grazing land/cultivated land,NA,NA,NA,NA,NA,NA,NA,NA,38,ES_SQ
1022,75CB07,NA,2,15,2,surface,cm,NA,poorly defined,NA,64.85333,-147.7166,grassland/grazing land/cultivated land,NA,NA,NA,NA,NA,NA,NA,NA,38,ES_SQ
1023,75CB09,NA,2,15,2,surface,cm,NA,poorly defined,NA,64.845,-147.725,grassland/grazing land/cultivated land,NA,NA,NA,NA,NA,NA,NA,NA,32,ES_SQ
1024,75CB11,NA,2,15,2,surface,cm,NA,poorly defined,NA,64.84167,-147.73,grassland/grazing land/cultivated land,NA,NA,NA,NA,NA,NA,NA,NA,76,ES_SQ
1025,75CB13,NA,2,15,2,surface,cm,NA,poorly defined,NA,64.84333,-147.70833,grassland/grazing land/cultivated land,NA,NA,NA,NA,NA,NA,NA,NA,66,ES_SQ
1026,75CB14,NA,2,15,2,surface,cm,NA,poorly defined,NA,64.84333,-147.70833,grassland/grazing land/cultivated land,NA,NA,NA,NA,NA,NA,NA,NA,38,ES_SQ
1027,75CB15,NA,2,15,2,surface,cm,NA,poorly defined,NA,64.84167,-147.70833,grassland/grazing land/cultivated land,NA,NA,NA,NA,NA,NA,NA,NA,33,ES_SQ
1028,75CB16,NA,2,15,2,surface,cm,NA,poorly defined,NA,64.83,-147.6666,grassland/grazing land/cultivated land,NA,NA,NA,NA,NA,NA,NA,NA,42,ES_SQ
1029,75CB17,NA,2,15,2,surface,cm,NA,poorly defined,NA,64.81333,-147.70833,grassland/grazing land/cultivated land,NA,NA,NA,NA,NA,NA,NA,NA,44,ES_SQ
1030,75CB18,NA,2,15,2,surface,cm,NA,poorly defined,NA,64.82833,-147.7166,grassland/grazing land/cultivated land,NA,NA,NA,NA,NA,NA,NA,NA,54,ES_SQ
1031,75CB19,NA,2,15,2,surface,cm,NA,poorly defined,NA,64.83667,-147.74167,grassland/grazing land/cultivated land,NA,NA,NA,NA,NA,NA,NA,NA,75,ES_SQ
1032,75CB20,NA,2,15,2,surface,cm,NA,poorly defined,NA,64.83833,-147.725,grassland/grazing land/cultivated land,NA,NA,NA,NA,NA,NA,NA,NA,55,ES_SQ
1033,75CB21,NA,2,15,2,surface,cm,NA,poorly defined,NA,64.83833,-147.7166,grassland/grazing land/cultivated land,NA,NA,NA,NA,NA,NA,NA,NA,54,ES_SQ
1034,75CB22,NA,2,15,2,surface,cm,NA,poorly defined,NA,64.84,-147.73833,grassland/grazing land/cultivated land,NA,NA,NA,NA,NA,NA,NA,NA,21,ES_SQ
1035,75CB23,NA,2,15,2,surface,cm,NA,poorly defined,NA,64.84167,-147.7333,grassland/grazing land/cultivated land,NA,NA,NA,NA,NA,NA,NA,NA,120,ES_SQ
1036,75CB24,NA,2,15,2,surface,cm,NA,poorly defined,NA,64.84,-147.71167,grassland/grazing land/cultivated land,NA,NA,NA,NA,NA,NA,NA,NA,53,ES_SQ
1037,75CB25,NA,2,15,2,surface,cm,NA,poorly defined,NA,64.84,-147.71333,grassland/grazing land/cultivated land,NA,NA,NA,NA,NA,NA,NA,NA,180,ES_SQ
1038,75CB26,NA,2,15,2,surface,cm,NA,poorly defined,NA,64.83833,-147.71,grassland/grazing land/cultivated land,NA,NA,NA,NA,NA,NA,NA,NA,150,ES_SQ
1039,75CB27,NA,2,15,2,surface,cm,NA,poorly defined,NA,64.84333,-147.71,grassland/grazing land/cultivated land,NA,NA,NA,NA,NA,NA,NA,NA,51,ES_SQ
1040,75CB28,NA,2,15,2,surface,cm,NA,poorly defined,NA,64.84333,-147.70833,grassland/grazing land/cultivated land,NA,NA,NA,NA,NA,NA,NA,NA,93,ES_SQ
1041,75CB29,NA,2,15,2,surface,cm,NA,poorly defined,NA,64.845,-147.71,grassland/grazing land/cultivated land,NA,NA,NA,NA,NA,NA,NA,NA,150,ES_SQ
1042,75CB30,NA,2,15,2,surface,cm,NA,poorly defined,NA,64.84333,-147.72833,grassland/grazing land/cultivated land,NA,NA,NA,NA,NA,NA,NA,NA,120,ES_SQ
1043,75CB31,NA,2,15,2,surface,cm,NA,poorly defined,NA,64.84333,-147.72667,grassland/grazing land/cultivated land,NA,NA,NA,NA,NA,NA,NA,NA,150,ES_SQ
1044,75CB32,NA,2,15,2,surface,cm,NA,poorly defined,NA,64.84333,-147.72667,grassland/grazing land/cultivated land,NA,NA,NA,NA,NA,NA,NA,NA,180,ES_SQ
1045,75CB33,NA,2,15,2,surface,cm,NA,poorly defined,NA,64.84333,-147.73,grassland/grazing land/cultivated land,NA,NA,NA,NA,NA,NA,NA,NA,84,ES_SQ
1046,75CB34,NA,2,15,2,surface,cm,NA,poorly defined,NA,64.845,-147.73167,grassland/grazing land/cultivated land,NA,NA,NA,NA,NA,NA,NA,NA,19,ES_SQ
1047,75CB35,NA,2,15,2,surface,cm,NA,poorly defined,NA,64.845,-147.73167,grassland/grazing land/cultivated land,NA,NA,NA,NA,NA,NA,NA,NA,34,ES_SQ
1048,75CB36,NA,2,15,2,surface,cm,NA,poorly defined,NA,64.845,-147.7333,grassland/grazing land/cultivated land,NA,NA,NA,NA,NA,NA,NA,NA,33,ES_SQ
1049,75CB37,NA,2,15,2,surface,cm,NA,poorly defined,NA,64.845,-147.73667,grassland/grazing land/cultivated land,NA,NA,NA,NA,NA,NA,NA,NA,21,ES_SQ
1050,75CB38,NA,2,15,2,surface,cm,NA,poorly defined,NA,64.84667,-147.73833,grassland/grazing land/cultivated land,NA,NA,NA,NA,NA,NA,NA,NA,84,ES_SQ
1051,75CB39,NA,2,15,2,surface,cm,NA,poorly defined,NA,64.84667,-147.735,grassland/grazing land/cultivated land,NA,NA,NA,NA,NA,NA,NA,NA,40,ES_SQ
1052,75CB40,NA,2,15,2,surface,cm,NA,poorly defined,NA,64.845,-147.735,grassland/grazing land/cultivated land,NA,NA,NA,NA,NA,NA,NA,NA,300,ES_SQ
1053,75CB41,NA,2,15,2,surface,cm,NA,poorly defined,NA,64.9,-147.74167,grassland/grazing land/cultivated land,NA,NA,NA,NA,NA,NA,NA,NA,11,ES_SQ
1054,75CB42,NA,2,15,2,surface,cm,NA,poorly defined,NA,64.84333,-147.75,grassland/grazing land/cultivated land,NA,NA,NA,NA,NA,NA,NA,NA,16,ES_SQ
1055,75CB43,NA,2,15,2,surface,cm,NA,poorly defined,NA,64.84333,-147.75,grassland/grazing land/cultivated land,NA,NA,NA,NA,NA,NA,NA,NA,24,ES_SQ
1056,75CB44,NA,2,15,2,surface,cm,NA,poorly defined,NA,64.91167,-147.8333,grassland/grazing land/cultivated land,NA,NA,NA,NA,NA,NA,NA,NA,15,ES_SQ
1057,75CB45,NA,2,15,2,surface,cm,NA,poorly defined,NA,64.88667,-147.77,grassland/grazing land/cultivated land,NA,NA,NA,NA,NA,NA,NA,NA,18,ES_SQ
1058,75CB46,NA,2,15,2,surface,cm,NA,poorly defined,NA,64.83833,-147.79167,grassland/grazing land/cultivated land,NA,NA,NA,NA,NA,NA,NA,NA,98,ES_SQ
1059,75CB47,NA,2,15,2,surface,cm,NA,poorly defined,NA,64.86,-147.675,grassland/grazing land/cultivated land,NA,NA,NA,NA,NA,NA,NA,NA,14,ES_SQ
1060,75CB48,NA,2,15,2,surface,cm,NA,poorly defined,NA,64.84167,-147.79,grassland/grazing land/cultivated land,NA,NA,NA,NA,NA,NA,NA,NA,20,ES_SQ
1061,75CB49,NA,2,15,2,surface,cm,NA,poorly defined,NA,64.84667,-147.78833,grassland/grazing land/cultivated land,NA,NA,NA,NA,NA,NA,NA,NA,29,ES_SQ
1062,75CB50,NA,2,15,2,surface,cm,NA,poorly defined,NA,64.84167,-147.785,grassland/grazing land/cultivated land,NA,NA,NA,NA,NA,NA,NA,NA,20,ES_SQ
1063,75CB51,NA,2,15,2,surface,cm,NA,poorly defined,NA,64.84,-147.775,grassland/grazing land/cultivated land,NA,NA,NA,NA,NA,NA,NA,NA,52,ES_SQ
1064,75CB52,NA,2,15,2,surface,cm,NA,poorly defined,NA,64.83667,-147.775,grassland/grazing land/cultivated land,NA,NA,NA,NA,NA,NA,NA,NA,61,ES_SQ
1065,75CB53,NA,2,15,2,surface,cm,NA,poorly defined,NA,64.83833,-147.75833,grassland/grazing land/cultivated land,NA,NA,NA,NA,NA,NA,NA,NA,73,ES_SQ
1066,75CB54,NA,2,15,2,surface,cm,NA,poorly defined,NA,64.83833,-147.745,grassland/grazing land/cultivated land,NA,NA,NA,NA,NA,NA,NA,NA,38,ES_SQ
1067,75CB55,NA,2,15,2,surface,cm,NA,poorly defined,NA,64.84,-147.735,grassland/grazing land/cultivated land,NA,NA,NA,NA,NA,NA,NA,NA,18,ES_SQ
1068,75CB56,NA,2,15,2,surface,cm,NA,poorly defined,NA,64.84167,-147.74167,grassland/grazing land/cultivated land,NA,NA,NA,NA,NA,NA,NA,NA,22,ES_SQ
1069,75CB57,NA,2,15,2,surface,cm,NA,poorly defined,NA,64.84167,-147.72833,grassland/grazing land/cultivated land,NA,NA,NA,NA,NA,NA,NA,NA,88,ES_SQ
1070,75CB58,NA,2,15,2,surface,cm,NA,poorly defined,NA,64.84167,-147.73167,grassland/grazing land/cultivated land,NA,NA,NA,NA,NA,NA,NA,NA,56,ES_SQ
1071,75CB59,NA,2,15,2,surface,cm,NA,poorly defined,NA,64.81333,-147.775,grassland/grazing land/cultivated land,NA,NA,NA,NA,NA,NA,NA,NA,17,ES_SQ
1072,75CB60,NA,2,15,2,surface,cm,NA,poorly defined,NA,64.8,-147.775,grassland/grazing land/cultivated land,NA,NA,NA,NA,NA,NA,NA,NA,18,ES_SQ
1073,75CB61,NA,2,15,2,surface,cm,NA,poorly defined,NA,64.85167,-147.85,grassland/grazing land/cultivated land,NA,NA,NA,NA,NA,NA,NA,NA,21,ES_SQ
1074,75CB62,NA,2,15,2,surface,cm,NA,poorly defined,NA,64.85,-147.70833,grassland/grazing land/cultivated land,NA,NA,NA,NA,NA,NA,NA,NA,46,ES_SQ
1075,75CB63,NA,2,15,2,surface,cm,NA,poorly defined,NA,64.85167,-147.70667,grassland/grazing land/cultivated land,NA,NA,NA,NA,NA,NA,NA,NA,30,ES_SQ
1076,75CB64,NA,2,15,2,surface,cm,NA,poorly defined,NA,64.85167,-147.70667,grassland/grazing land/cultivated land,NA,NA,NA,NA,NA,NA,NA,NA,31,ES_SQ
1077,75CB65,NA,2,15,2,surface,cm,NA,poorly defined,NA,64.85,-147.705,grassland/grazing land/cultivated land,NA,NA,NA,NA,NA,NA,NA,NA,40,ES_SQ
1078,75CB66,NA,2,15,2,surface,cm,NA,poorly defined,NA,64.85167,-147.71167,grassland/grazing land/cultivated land,NA,NA,NA,NA,NA,NA,NA,NA,37,ES_SQ
1079,75CB67,NA,2,15,2,surface,cm,NA,poorly defined,NA,64.85,-147.71667,grassland/grazing land/cultivated land,NA,NA,NA,NA,NA,NA,NA,NA,170,ES_SQ
1080,75CB68,NA,2,15,2,surface,cm,NA,poorly defined,NA,64.84833,-147.715,grassland/grazing land/cultivated land,NA,NA,NA,NA,NA,NA,NA,NA,27,ES_SQ
1081,75CB69,NA,2,15,2,surface,cm,NA,poorly defined,NA,64.84667,-147.715,grassland/grazing land/cultivated land,NA,NA,NA,NA,NA,NA,NA,NA,170,ES_SQ
1082,75CB70,NA,2,15,2,surface,cm,NA,poorly defined,NA,64.84833,-147.69833,grassland/grazing land/cultivated land,NA,NA,NA,NA,NA,NA,NA,NA,29,ES_SQ
1083,75CB71,NA,2,15,2,surface,cm,NA,poorly defined,NA,64.85833,-147.77167,grassland/grazing land/cultivated land,NA,NA,NA,NA,NA,NA,NA,NA,24,ES_SQ
1084,75CB72,NA,2,15,2,surface,cm,NA,poorly defined,NA,64.86,-147.7333,grassland/grazing land/cultivated land,NA,NA,NA,NA,NA,NA,NA,NA,60,ES_SQ
762,SM04-02PONDA,7/18/04,2,NA,2,surface,cm,Scrafford Mine holding pond,NA,NAD27 Alaska,65.00023,-147.75659,mine dump/prospect pit,1800,MS_HF,88.9,MS_HF,NA,NA,41.1,MS_HF,33.6,MS_HF
53,TMB2,8/10/01,1,1,2.54,surface,in,NA,NA,NA,60.20002,-158.6306,surface,16.6,AA_HG_ST,57,AES_HF,0.03,AA_CV,28,AES_HF,12,AES_HF
64,BII6,8/4/01,1,1,2.54,surface,in,NA,NA,NA,60.86702,-162.54713,surface,2.2,AA_HG_ST,37,AES_HF,0.02,AA_CV,7,AES_HF,7,AES_HF
69,HBI3,7/26/01,1,2,2.54,surface,in,NA,NA,NA,61.43919,-165.05482,surface,17.6,AA_HG_ST,73,AES_HF,0.06,AA_CV,38,AES_HF,12,AES_HF
72,TME1,8/10/01,1,5,2.54,surface,in,NA,NA,NA,60.1306,-157.57832,surface,4.7,AA_HG_ST,21,AES_HF,-0.02,AA_CV,11,AES_HF,7,AES_HF
88,BIJ2,8/3/01,1,2,2.54,surface,in,NA,NA,NA,60.20934,-162.28548,surface,9.2,AA_HG_ST,58,AES_HF,0.04,AA_CV,21,AES_HF,8,AES_HF
112,KWC1,NA,1,2,2.54,surface,in,NA,NA,NA,62.03964,-164.2757,surface,18.8,AA_HG_ST,83,AES_HF,0.06,AA_CV,39,AES_HF,10,AES_HF
121,BEA6,8/4/01,1,2,2.54,surface,in,NA,NA,NA,60.96641,-161.72832,surface,5.8,AA_HG_ST,46,AES_HF,0.05,AA_CV,17,AES_HF,9,AES_HF
124,MAI1AOV2,8/5/01,1,2,2.54,surface,in,NA,NA,NA,61.02212,-162.0139,surface,6.1,AA_HG_ST,44,AES_HF,0.03,AA_CV,18,AES_HF,7,AES_HF
125,MAI1AOV3,8/5/01,1,2,2.54,surface,in,NA,NA,NA,61.02212,-162.0139,surface,6.3,AA_HG_ST,26,AES_HF,0.03,AA_CV,19,AES_HF,8,AES_HF
144,BEC3,8/4/01,1,2,2.54,surface,in,NA,NA,NA,60.45754,-161.14166,surface,5.7,AA_HG_ST,8,AES_HF,0.02,AA_CV,-3,AES_HF,5,AES_HF
147,RMA2,8/5/01,1,2,2.54,surface,in,NA,NA,NA,61.30421,-161.92142,surface,7,AA_HG_ST,8,AES_HF,0.03,AA_CV,-3,AES_HF,5,AES_HF
153,RMB3,8/5/01,1,2,2.54,surface,in,NA,NA,NA,61.39057,-161.53156,surface,18.6,AA_HG_ST,79,AES_HF,0.09,AA_CV,32,AES_HF,14,AES_HF
168,MAH1,8/4/01,1,2,2.54,surface,in,NA,NA,NA,61.0258,-162.39071,surface,15.8,AA_HG_ST,47,AES_HF,0.18,AA_CV,24,AES_HF,13,AES_HF
195,NIJ6,7/29/01,1,2,2.54,surface,in,NA,NA,NA,60.95702,-165.0665,surface,11.9,AA_HG_ST,75,AES_HF,0.06,AA_CV,30,AES_HF,11,AES_HF
603,DFTC6.46,8/2/00,1,NA,2.54,surface,in,Delta Junction Tower Control,NA,WGS84,63.92,-145.74,forest/scattered timberland,28,AES_HF,83,AES_HF,NA,NA,40,AES_HF,14,AES_HF
605,DFTC23.30,8/8/00,1,NA,2.54,surface,in,Delta Junction Tower Control,NA,WGS84,63.92,-145.74,forest/scattered timberland,25,AES_HF,74,AES_HF,NA,NA,32,AES_HF,9.1,AES_HF
610,DF87-2.35,8/5/01,1,NA,2.54,surface,in,Delta Junction 1987 burn,NA,WGS84,63.92,-145.37,forest/scattered timberland,-10,AES_HF,81,AES_HF,NA,NA,24,AES_HF,22,AES_HF
611,DF87-2.50,8/5/01,1,NA,2.54,surface,in,Delta Junction 1987 burn,NA,WGS84,63.92,-145.37,forest/scattered timberland,-10,AES_HF,60,AES_HF,NA,NA,22,AES_HF,19,AES_HF
615,DFDCD1-9-1.30,8/6/00,1,NA,2.54,surface,in,Delta Juction D1/9 Core,NA,WGS84,63.81,-144.95,forest/scattered timberland,10,AES_HF,33,AES_HF,NA,NA,193,AES_HF,6.1,AES_HF
616,DFDCD1-9-1.38,8/6/00,1,NA,2.54,surface,in,Delta Juction D1/9 Core,NA,WGS84,63.81,-144.95,forest/scattered timberland,-10,AES_HF,61,AES_HF,NA,NA,210,AES_HF,15,AES_HF
617,DFDCD1-9-1.49,8/6/00,1,NA,2.54,surface,in,Delta Juction D1/9 Core,NA,WGS84,63.81,-144.95,forest/scattered timberland,-10,AES_HF,72,AES_HF,NA,NA,23,AES_HF,18,AES_HF
618,DFDCD1-9-1.54,8/6/00,1,NA,2.54,surface,in,Delta Juction D1/9 Core,NA,WGS84,63.81,-144.95,forest/scattered timberland,16,AES_HF,78,AES_HF,NA,NA,23,AES_HF,18,AES_HF
622,CLPB5.31,8/1/02,1,NA,2.54,surface,in,Chena pre-burn,NA,WGS84,64.77,-147.18,forest/scattered timberland,-10,AES_HF,7.8,AES_HF,NA,NA,13,AES_HF,5.1,AES_HF
623,CLPB5.35,8/1/02,1,NA,2.54,surface,in,Chena pre-burn,NA,WGS84,64.77,-147.18,forest/scattered timberland,-10,AES_HF,30,AES_HF,NA,NA,29,AES_HF,6.7,AES_HF
624,CLPB5.37,8/1/02,1,NA,2.54,surface,in,Chena pre-burn,NA,WGS84,64.77,-147.18,forest/scattered timberland,-10,AES_HF,60,AES_HF,NA,NA,43,AES_HF,6.6,AES_HF
952,07AK045A,8/19/07,3,18,3,surface,cm,NA,NA,WGS84,65.4847,-148.42903,tundra/alpine tundra,11,MS_HF,172,AES_HF,0.02,AA_CV,137,AES_HF,13.5,MS_HF
136,UGA4,8/3/01,0.1,0.5,3.048,surface,ft,NA,NA,NA,57.52767,-157.7616,surface,7.9,AA_HG_ST,73,AES_HF,0.06,AA_CV,16,AES_HF,-4,AES_HF
763,SM04-02PONDB,7/18/04,4,NA,4,surface,cm,Scrafford Mine holding pond,NA,NAD27 Alaska,65.00023,-147.75659,mine dump/prospect pit,1900,MS_HF,85,MS_HF,NA,NA,40.7,MS_HF,23.2,MS_HF
344,02AK02SB,6/3/02,5,15,5,surface,cm,NA,well defined,NAD27,64.39444,-144.70833,forest/scattered timberland,12,AA_HG_ST,130,MS_HF,0.04,AA_CV,56,MS_HF,14,MS_HF
347,02AK03SB,6/4/02,5,15,5,surface,cm,NA,well defined,NAD27,64.35028,-144.93528,forest/scattered timberland,17,AA_HG_ST,120,MS_HF,0.05,AA_CV,35,MS_HF,19,MS_HF
350,02AK04SB,6/4/02,5,15,5,surface,cm,NA,well defined,NAD27,64.36111,-144.57056,forest/scattered timberland,37,AA_HG_ST,74,MS_HF,0.03,AA_CV,26,MS_HF,16,MS_HF
353,02AK05SB,6/4/02,5,15,5,surface,cm,NA,well defined,NAD27,64.30833,-144.69389,forest/scattered timberland,18,AA_HG_ST,100,MS_HF,0.03,AA_CV,39,MS_HF,17,MS_HF
356,02AK06SB,6/5/02,5,15,5,surface,cm,NA,well defined,NAD27,64.42,-144.53611,forest/scattered timberland,210,AA_HG_ST,76,MS_HF,-0.02,AA_CV,32,MS_HF,29,MS_HF
359,02AK07SB,6/5/02,5,15,5,surface,cm,NA,well defined,NAD27,64.49083,-144.64556,forest/scattered timberland,16,AA_HG_ST,73,MS_HF,0.02,AA_CV,15,MS_HF,17,MS_HF
362,02AK08SB,6/5/02,5,15,5,surface,cm,NA,well defined,NAD27,64.435,-144.65361,forest/scattered timberland,21,AA_HG_ST,90,MS_HF,0.06,AA_CV,24,MS_HF,20,MS_HF
767,SM04-02PONDF,7/18/04,5,NA,5,surface,cm,Scrafford Mine holding pond,NA,NAD27 Alaska,65.00023,-147.75659,mine dump/prospect pit,1600,MS_HF,89.4,MS_HF,NA,NA,42.1,MS_HF,25.6,MS_HF
563,03AK03SB,7/17/99,5,15,5,surface,cm,NA,poorly defined,NAD27,64.37413,-144.21433,tundra/alpine tundra,16,MS_HF,82,MS_HF,0.07,AA_CV,12.5,MS_HF,20.4,MS_HF
565,03AK05SB,7/17/99,5,15,5,surface,cm,NA,poorly defined,NAD27,64.36482,-144.2372,tundra/alpine tundra,15,MS_HF,97.8,MS_HF,0.11,AA_CV,29.2,MS_HF,22.6,MS_HF
567,03AK06SB,7/18/99,5,15,5,surface,cm,NA,poorly defined,NAD27,64.3563,-144.24728,tundra/alpine tundra,800,MS_HF,91.7,MS_HF,0.08,AA_CV,31.9,MS_HF,22.6,MS_HF
569,03AK07SB,7/18/99,5,15,5,surface,cm,NA,poorly defined,NAD27,64.349,-144.26187,tundra/alpine tundra,27,MS_HF,100,MS_HF,0.11,AA_CV,31.6,MS_HF,25.2,MS_HF
572,03AK09SB,7/19/99,5,15,5,surface,cm,NA,poorly defined,NAD27,64.34315,-144.25195,tundra/alpine tundra,20,MS_HF,104,MS_HF,0.08,AA_CV,24.7,MS_HF,20.8,MS_HF
574,03AK10SB,7/19/99,5,15,5,surface,cm,NA,poorly defined,NAD27,64.33665,-144.24965,tundra/alpine tundra,9.2,MS_HF,98.8,MS_HF,0.07,AA_CV,30.1,MS_HF,20.7,MS_HF
576,03AK11SB,7/19/99,5,15,5,surface,cm,NA,poorly defined,NAD27,64.39777,-144.38553,tundra/alpine tundra,30,MS_HF,97.8,MS_HF,0.07,AA_CV,22.6,MS_HF,23.1,MS_HF
578,03AK12SB,7/19/99,5,15,5,surface,cm,NA,poorly defined,NAD27,64.40048,-144.35812,tundra/alpine tundra,31,MS_HF,69,MS_HF,0.09,AA_CV,10,MS_HF,19.1,MS_HF
580,03AK13SB,7/19/99,5,15,5,surface,cm,NA,poorly defined,NAD27,64.38665,-144.23182,tundra/alpine tundra,31,MS_HF,79.8,MS_HF,0.03,AA_CV,22.6,MS_HF,25.9,MS_HF
582,03AK14SB,7/20/99,5,15,5,surface,cm,NA,poorly defined,NAD27,64.35342,-144.21053,tundra/alpine tundra,16,MS_HF,99.1,MS_HF,0.03,AA_CV,39.6,MS_HF,28.1,MS_HF
585,C03AK02B,7/20/99,5,15,5,surface,cm,NA,poorly defined,NAD27,60.20035,-151.43755,tundra/alpine tundra,6.7,MS_HF,53.5,MS_HF,0.04,AA_CV,17.5,MS_HF,10.4,MS_HF
39,MAH2,8/5/01,2,3,5.08,surface,in,NA,NA,NA,61.1891,-162.57209,surface,5.3,AA_HG_ST,69,AES_HF,0.09,AA_CV,31,AES_HF,14,AES_HF
45,BIE6,8/2/01,2,3,5.08,surface,in,NA,NA,NA,60.86385,-163.57726,surface,8.3,AA_HG_ST,62,AES_HF,0.04,AA_CV,25,AES_HF,12,AES_HF
48,MAB3AOV1,7/27/01,2,3,5.08,surface,in,NA,NA,NA,61.40174,-164.54025,surface,7.6,AA_HG_ST,78,AES_HF,0.05,AA_CV,40,AES_HF,14,AES_HF
51,BIG3,8/3/01,2,3,5.08,surface,in,NA,NA,NA,60.4681,-162.93874,surface,7.2,AA_HG_ST,26,AES_HF,0.06,AA_CV,11,AES_HF,10,AES_HF
57,MAG3,8/5/01,2,3,5.08,surface,in,NA,NA,NA,61.34289,-162.62322,surface,22,AA_HG_ST,49,AES_HF,0.05,AA_CV,15,AES_HF,11,AES_HF
